,host_response_rate,host_acceptance_rate,host_listings_count,accommodates,room_type,bedrooms,bathrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,expensive_nbh
1261,90.0,60.0,1,2,Entire home/apt,1,1.0,1,99.0,1,1125,0,0
1262,100.0,50.0,1,3,Entire home/apt,0,1.0,1,110.0,2,1125,3,0
1263,100.0,99.0,4,4,Entire home/apt,1,1.0,2,168.0,1,1125,152,0
1264,100.0,100.0,1,2,Entire home/apt,1,1.0,1,98.0,4,1125,2,0
1265,93.0,100.0,2,2,Entire home/apt,1,1.0,1,134.0,1,1125,69,0
1266,100.0,100.0,1,4,Entire home/apt,1,1.0,2,100.0,2,1125,9,0
1267,99.0,89.0,25,4,Entire home/apt,2,2.0,2,199.0,3,1125,0,0
1268,100.0,97.2,1,3,Private room,1,2.0,2,95.0,2,30,31,0
1269,90.0,100.0,5,2,Private room,1,1.0,1,98.0,4,730,53,0
1270,83.0,100.0,1,1,Private room,1,1.0,1,70.0,1,1125,3,0
1271,83.0,75.0,1,3,Entire home/apt,1,1.0,1,130.0,1,1125,7,0
1272,88.0,100.0,1,4,Entire home/apt,1,1.0,2,140.0,2,365,9,0
1273,100.0,100.0,2,1,Private room,1,1.0,1,69.0,2,1125,0,0
1274,100.0,94.0,3,2,Private room,1,1.0,1,75.0,1,8,2,0
1275,100.0,25.0,2,2,Entire home/apt,1,1.0,1,175.0,1,1125,0,0
1276,58.0,51.0,480,4,Entire home/apt,2,1.0,2,225.0,3,730,0,0
1277,60.0,88.0,1,2,Entire home/apt,1,1.0,1,145.0,1,1125,3,0
1278,100.0,100.0,1,2,Entire home/apt,0,1.0,1,130.0,2,1125,20,0
1279,100.0,100.0,1,1,Private room,1,1.0,1,100.0,2,1125,21,0
1280,98.0,52.0,49,2,Private room,1,1.0,1,195.0,2,14,0,0
1281,81.0,95.0,8,2,Entire home/apt,0,1.0,1,85.0,1,15,30,0
1282,100.0,95.0,3,6,Entire home/apt,2,2.5,2,135.0,2,1125,2,0
1283,86.0,100.0,1,3,Entire home/apt,1,1.0,1,70.0,1,1125,2,0
1284,91.0,100.0,5,2,Private room,1,1.0,1,77.0,3,365,3,0
1285,67.0,89.0,1,3,Entire home/apt,0,1.0,1,100.0,2,28,1,0
1286,90.0,100.0,1,2,Entire home/apt,1,1.0,1,95.0,2,180,3,0
1287,91.0,100.0,4,2,Private room,1,1.0,1,65.0,1,1125,31,0
1288,92.0,84.0,1,2,Entire home/apt,0,1.0,1,120.0,2,1125,42,0
1289,81.0,72.0,3,8,Entire home/apt,2,1.0,3,250.0,1,1125,1,0
1290,100.0,98.0,3,1,Private room,1,1.0,1,70.0,1,1125,15,0
1291,100.0,100.0,1,5,Entire home/apt,2,1.0,2,119.0,3,30,86,0
1292,100.0,100.0,1,2,Private room,1,2.5,2,85.0,2,1125,0,0
1293,100.0,100.0,1,2,Entire home/apt,1,1.5,1,150.0,3,1125,24,0
1294,100.0,99.0,3,8,Entire home/apt,2,1.0,4,240.0,1,1125,19,0
1295,80.0,100.0,2,2,Private room,1,1.5,1,75.0,2,45,8,0
1296,100.0,100.0,6,4,Entire home/apt,1,1.0,1,99.0,1,1125,122,0
1297,100.0,100.0,2,5,Entire home/apt,2,2.0,3,175.0,2,1125,9,0
1298,74.0,29.0,1,2,Entire home/apt,1,1.0,1,94.0,1,30,4,0
1299,100.0,100.0,1,2,Private room,1,1.5,1,140.0,2,1125,20,0
1300,79.0,72.0,3,12,Entire home/apt,3,2.5,4,375.0,1,1125,4,0
1301,83.0,94.0,1,4,Entire home/apt,3,2.5,3,160.0,15,60,0,0
1302,91.0,100.0,4,2,Private room,1,1.0,1,65.0,1,1125,27,0
1303,100.0,80.0,1,2,Entire home/apt,1,1.0,1,100.0,4,1125,1,0
1304,97.0,91.0,1,3,Entire home/apt,1,1.0,2,135.0,1,1125,42,0
1305,100.0,100.0,1,5,Entire home/apt,1,1.0,2,125.0,3,1125,7,0
1306,98.0,52.0,49,2,Private room,1,1.0,1,135.0,2,14,1,0
1307,85.0,79.0,19,1,Private room,1,2.0,1,35.0,5,365,3,0
1308,98.0,52.0,49,2,Private room,1,1.0,1,155.0,1,1125,0,0
1309,100.0,94.4,1,4,Entire home/apt,2,2.5,2,175.0,5,30,0,0
1310,97.2,80.0,1,3,Entire home/apt,1,1.0,1,95.0,1,1125,0,0
1311,94.2,86.2,1,2,Private room,1,1.5,1,90.0,1,1125,0,0
1312,98.0,52.0,49,2,Private room,1,1.0,1,100.0,2,14,7,0
1313,83.0,71.8,1,4,Entire home/apt,2,2.0,2,220.0,1,1125,4,0
1314,80.0,100.0,1,2,Private room,1,1.0,1,60.0,1,1125,8,0
1315,100.0,100.0,1,2,Entire home/apt,1,1.0,1,135.0,21,90,1,0
1316,100.0,99.0,3,4,Entire home/apt,0,1.0,2,140.0,1,1125,36,0
1317,75.0,100.0,1,6,Entire home/apt,2,2.5,3,299.0,1,1125,3,0
1318,100.0,0.0,1,2,Shared room,1,1.0,1,34.0,1,1125,0,0
1319,92.0,90.0,2,2,Entire home/apt,1,1.0,1,95.0,1,1125,4,0
1320,98.0,52.0,49,2,Private room,1,0.0,1,105.0,2,14,4,0
1321,100.0,95.0,3,4,Entire home/apt,1,1.5,1,98.0,4,1125,2,0
1322,100.0,83.0,1,5,Entire home/apt,1,1.0,3,79.0,2,1126,0,0
1323,100.0,100.0,1,2,Private room,1,1.0,1,78.0,3,1125,4,0
1324,50.0,100.0,1,2,Entire home/apt,0,1.0,1,175.0,1,1125,3,0
1325,90.0,55.0,1,1,Private room,1,1.0,1,175.0,1,1125,0,0
1326,78.0,80.0,1,2,Private room,1,1.0,1,80.0,2,15,31,0
1327,80.0,100.0,2,1,Private room,1,1.5,1,65.0,2,45,3,0
1328,100.0,100.0,2,1,Shared room,1,1.0,1,23.0,7,1125,11,0
1329,98.0,52.0,49,2,Entire home/apt,0,1.0,1,175.0,3,90,0,0
1330,70.0,67.0,2,4,Entire home/apt,1,1.0,1,175.0,2,1125,17,0
1331,100.0,98.0,3,2,Private room,1,0.0,1,75.0,1,1125,26,0
1332,100.0,100.0,1,2,Entire home/apt,1,1.0,1,115.0,1,90,2,0
1333,100.0,93.4,1,3,Entire home/apt,1,1.0,2,125.0,1,1125,1,0
1334,100.0,83.0,1,2,Entire home/apt,1,1.0,1,145.0,2,28,65,0
1335,100.0,100.0,1,2,Private room,1,2.0,1,98.0,1,1125,0,0
1336,96.0,44.0,1,4,Entire home/apt,1,1.0,1,135.0,1,12,36,0
1337,83.2,100.0,1,2,Entire home/apt,1,1.0,2,89.0,2,1125,0,0
1338,100.0,100.0,1,2,Private room,1,1.0,1,150.0,1,15,18,0
1339,86.2,92.8,1,2,Entire home/apt,1,1.0,1,90.0,1,1125,0,0
1340,100.0,100.0,1,4,Entire home/apt,2,2.0,2,150.0,2,1125,21,0
1341,100.0,100.0,1,1,Private room,1,1.0,1,95.0,2,30,16,0
1342,90.0,64.0,3,2,Private room,1,1.5,1,99.0,1,1125,18,0
1343,100.0,100.0,1,4,Entire home/apt,1,1.0,2,130.0,3,30,37,0
1344,92.4,86.0,1,4,Entire home/apt,1,1.0,1,175.0,3,1125,8,0
1345,100.0,75.0,3,4,Entire home/apt,0,1.0,2,155.0,2,1125,0,0
1346,100.0,100.0,2,2,Private room,1,1.0,1,65.0,2,1125,8,0
1347,100.0,100.0,1,4,Entire home/apt,1,1.0,2,150.0,3,1125,23,0
1348,100.0,76.0,2,4,Entire home/apt,2,2.0,2,225.0,2,1125,11,0
1349,100.0,65.0,1,4,Entire home/apt,1,1.0,1,175.0,1,1125,0,0
1350,100.0,90.0,1,2,Entire home/apt,1,1.0,1,98.0,3,1125,4,0
1351,100.0,50.0,1,2,Private room,1,1.0,1,40.0,1,1125,0,0
1352,100.0,100.0,1,2,Entire home/apt,0,1.0,1,80.0,2,31,0,0
1353,100.0,100.0,1,2,Entire home/apt,1,1.0,1,105.0,1,1125,17,0
1354,86.0,80.0,1,8,Entire home/apt,3,2.5,3,325.0,2,1125,17,0
1355,90.0,100.0,3,4,Entire home/apt,1,1.0,2,88.0,3,10,11,0
1356,100.0,83.0,1,2,Entire home/apt,0,1.0,2,100.0,3,1125,6,0
1357,100.0,100.0,1,4,Entire home/apt,2,2.5,3,146.0,4,366,52,0
1358,100.0,50.0,1,3,Entire home/apt,1,1.0,1,109.0,1,1125,88,0
1359,100.0,100.0,1,5,Entire home/apt,2,1.0,2,199.0,1,1125,102,0
1360,58.0,51.0,480,4,Entire home/apt,2,1.0,2,279.0,5,365,0,0
1361,100.0,76.0,2,2,Private room,1,2.0,1,90.0,2,1125,39,0
1362,86.0,90.0,1,4,Entire home/apt,2,2.0,2,150.0,3,1125,1,0
1363,100.0,63.0,1,4,Entire home/apt,1,1.0,2,120.0,2,1125,8,0
1364,100.0,100.0,2,5,Entire home/apt,2,1.0,2,189.0,2,200,0,0
1365,36.0,100.0,1,3,Entire home/apt,1,1.0,1,120.0,3,1125,9,0
1366,100.0,100.0,1,6,Entire home/apt,2,2.0,2,188.0,2,1125,3,0
1367,98.0,52.0,49,8,Entire home/apt,3,1.5,4,300.0,3,90,24,0
1368,100.0,100.0,2,2,Entire home/apt,0,1.0,1,200.0,2,90,0,0
1369,98.0,52.0,49,6,Entire home/apt,1,1.0,2,225.0,3,90,2,0
1370,100.0,93.0,1,2,Private room,1,1.0,1,50.0,2,12,3,0
1371,100.0,90.0,1,3,Entire home/apt,1,1.5,2,109.0,2,1125,4,0
1372,100.0,94.0,3,5,Entire home/apt,2,2.5,2,229.0,2,8,4,0
1375,100.0,98.0,3,2,Private room,1,1.0,1,75.0,1,1125,19,0
1376,93.0,80.0,2,4,Entire home/apt,2,1.5,2,380.0,1,1125,7,0
1377,100.0,100.0,1,2,Private room,1,1.0,1,115.0,1,1125,14,0
1378,100.0,33.0,1,2,Private room,1,1.5,1,75.0,3,60,12,0
1379,85.0,79.0,19,1,Private room,1,2.0,1,32.0,5,1125,1,0
1380,100.0,100.0,1,1,Private room,1,1.5,1,90.0,2,1125,2,0
1381,54.0,73.0,2,5,Entire home/apt,2,2.0,4,380.0,2,14,10,0
1382,90.0,100.0,1,2,Private room,1,1.0,1,85.0,1,1125,23,0
1383,43.0,100.0,1,2,Private room,1,1.0,1,110.0,2,1125,5,0
1384,81.2,78.8,1,2,Entire home/apt,1,1.5,1,156.0,3,40,3,0
1385,90.0,64.0,3,2,Private room,1,1.0,1,89.0,1,1125,1,0
1386,100.0,96.4,1,10,Entire home/apt,4,3.5,5,500.0,2,1125,0,0
1387,100.0,100.0,4,6,Entire home/apt,2,1.5,2,225.0,2,1125,40,0
1388,81.0,72.0,3,6,Entire home/apt,2,1.0,2,200.0,1,8,43,0
1389,100.0,100.0,1,2,Entire home/apt,0,1.0,1,119.0,1,1125,40,0
1390,100.0,100.0,1,2,Private room,1,1.5,1,95.0,1,1125,4,0
1391,80.0,100.0,1,2,Entire home/apt,1,1.0,1,180.0,3,1125,15,0
1392,100.0,100.0,2,6,Entire home/apt,2,2.0,2,175.0,1,1125,0,0
1393,100.0,100.0,1,4,Entire home/apt,2,1.5,2,249.0,3,5,5,0
1394,100.0,100.0,1,6,Entire home/apt,2,1.5,2,295.0,3,10,10,0
1395,83.0,100.0,1,4,Entire home/apt,2,2.0,1,249.0,1,1125,1,0
1396,100.0,88.0,1,2,Entire home/apt,1,1.0,1,119.0,2,1125,4,0
1397,100.0,94.0,3,2,Private room,1,1.0,1,98.0,1,14,7,0
1398,100.0,83.0,2,2,Private room,1,1.5,1,90.0,1,10,11,0
1399,100.0,100.0,1,2,Private room,1,1.0,1,75.0,1,30,3,0
1400,100.0,100.0,1,5,Entire home/apt,3,1.5,3,249.0,2,1125,5,0
1401,75.0,100.0,6,1,Private room,1,2.0,1,108.0,3,1125,0,0
1402,90.0,100.0,1,4,Entire home/apt,0,1.0,2,99.0,1,1125,39,0
1403,100.0,93.0,1,4,Entire home/apt,1,1.0,2,155.0,1,1125,28,0
1404,92.0,94.0,30,8,Entire home/apt,2,2.0,4,329.0,3,1125,11,0
1405,100.0,100.0,1,2,Entire home/apt,1,1.0,2,95.0,2,1125,11,0
1406,60.0,86.0,1,2,Entire home/apt,1,1.0,1,125.0,2,9,2,0
1407,100.0,75.0,3,4,Entire home/apt,0,1.0,2,189.0,2,1125,0,0
1408,100.0,0.0,1,5,Entire home/apt,2,2.0,3,329.0,1,1125,4,0
1409,81.0,94.0,4,4,Private room,1,1.0,4,99.0,1,1125,2,0
1410,90.0,83.0,1,7,Entire home/apt,3,2.5,2,299.0,2,5,3,0
1411,81.0,94.0,4,4,Shared room,1,1.0,4,49.0,1,1125,11,0
1412,87.0,91.0,1,4,Entire home/apt,1,1.0,1,100.0,3,1125,2,0
1413,100.0,100.0,1,4,Entire home/apt,0,1.0,2,125.0,2,1125,1,0
1414,100.0,100.0,4,3,Private room,1,1.5,1,92.0,1,1125,17,0
1415,100.0,50.0,1,2,Entire home/apt,0,1.0,1,165.0,1,1,11,0
1416,90.0,100.0,2,2,Private room,1,1.0,1,119.0,2,999,21,0
1417,33.0,100.0,1,2,Entire home/apt,0,1.0,1,120.0,2,1125,2,0
1418,100.0,100.0,1,2,Entire home/apt,0,1.0,1,85.0,1,1125,0,0
1419,100.0,67.0,1,2,Shared room,1,1.0,1,79.0,1,1125,14,0
1420,100.0,100.0,1,4,Entire home/apt,1,1.0,2,110.0,2,60,2,0
1421,90.0,70.0,1,4,Entire home/apt,0,1.0,2,142.0,6,7,0,0
1422,43.0,46.0,17,4,Entire home/apt,1,1.0,3,139.0,1,29,0,0
1423,100.0,100.0,1,2,Entire home/apt,2,2.0,2,250.0,3,10,1,0
1424,81.0,94.0,4,4,Shared room,1,1.0,4,49.0,1,1125,12,0
1425,100.0,75.0,1,2,Private room,1,1.0,1,150.0,1,1125,2,0
1426,90.0,100.0,1,3,Entire home/apt,1,1.0,1,99.0,2,1125,15,0
1427,100.0,90.2,1,4,Entire home/apt,0,1.0,1,95.0,1,1125,12,0
1428,100.0,100.0,4,5,Private room,1,1.5,2,114.0,1,1125,21,0
1429,94.0,89.0,1,2,Private room,1,1.0,1,80.0,1,1125,11,0
1430,91.0,27.0,1,2,Private room,1,1.0,1,70.0,2,1125,5,0
1431,100.0,100.0,1,2,Entire home/apt,1,1.0,1,139.0,2,5,59,0
1432,100.0,100.0,1,2,Entire home/apt,1,1.0,1,95.0,1,1125,0,0
1433,92.0,100.0,1,6,Entire home/apt,1,1.0,3,101.0,2,31,117,0
1434,100.0,67.0,1,4,Entire home/apt,1,1.0,1,198.0,2,10,0,0
1435,95.0,76.4,1,4,Entire home/apt,1,1.0,1,80.0,1,1125,0,0
1436,100.0,100.0,5,4,Private room,1,2.0,1,83.0,1,1125,41,0
1437,83.0,100.0,1,3,Entire home/apt,1,1.0,1,94.0,1,1125,2,0
1438,100.0,100.0,4,4,Private room,1,1.5,1,104.0,1,1125,36,0
1439,100.0,100.0,5,3,Private room,1,1.5,1,69.0,1,1125,128,0
1440,50.0,100.0,1,1,Private room,1,1.0,1,70.0,1,3,0,0
1441,56.0,50.0,2,4,Entire home/apt,1,1.0,2,279.0,2,1125,2,0
1442,50.0,83.0,1,5,Entire home/apt,2,1.0,2,199.0,1,1125,17,0
1443,100.0,100.0,1,2,Shared room,1,1.0,2,60.0,1,1125,11,0
1444,100.0,100.0,5,1,Private room,1,1.5,1,59.0,1,1125,0,0
1445,100.0,100.0,1,2,Private room,1,1.0,1,100.0,2,1125,0,0
1446,100.0,94.0,2,2,Private room,1,1.0,1,75.0,1,1125,2,0
1447,56.0,50.0,2,8,Entire home/apt,3,2.5,5,379.0,2,90,7,0
1448,100.0,100.0,1,2,Entire home/apt,0,1.0,1,120.0,2,7,9,0
1449,100.0,100.0,1,4,Entire home/apt,1,1.0,2,169.0,5,1125,8,0
1450,100.0,100.0,5,1,Private room,1,1.5,1,49.0,1,1100,77,0
1451,100.0,100.0,4,1,Private room,1,0.0,1,69.0,1,1125,1,0
1452,100.0,50.0,1,2,Entire home/apt,1,1.0,1,126.0,3,20,6,0
1453,90.0,93.0,3,2,Private room,1,1.0,1,120.0,1,7,22,0
1454,100.0,100.0,2,3,Entire home/apt,1,1.0,1,125.0,2,1125,3,0
1455,100.0,100.0,2,2,Entire home/apt,1,1.0,1,110.0,9,365,31,0
1456,67.0,67.0,1,3,Entire home/apt,0,1.0,1,110.0,2,1125,3,0
1457,100.0,100.0,5,2,Private room,1,1.5,1,59.0,1,1125,3,0
1458,91.0,56.0,11,4,Entire home/apt,1,1.0,2,250.0,1,1125,2,0
1459,100.0,100.0,1,6,Entire home/apt,2,1.5,2,125.0,1,1125,0,0
1460,100.0,100.0,2,2,Shared room,1,1.0,2,65.0,1,1125,5,0
1461,100.0,96.0,3,7,Entire home/apt,3,2.0,3,245.0,4,30,0,0
1462,100.0,100.0,1,4,Entire home/apt,1,1.0,2,130.0,2,1125,6,0
1463,100.0,100.0,1,2,Private room,1,1.0,1,125.0,2,31,0,0
1464,90.0,85.0,1,2,Entire home/apt,0,1.0,1,119.0,1,1125,4,0
1465,86.0,100.0,1,2,Private room,1,1.0,1,90.0,1,30,5,0
1466,100.0,0.0,1,4,Entire home/apt,1,1.0,1,150.0,1,1125,2,0
1467,100.0,100.0,1,2,Private room,1,1.0,1,100.0,1,1125,30,0
1468,80.0,75.0,1,4,Entire home/apt,2,1.0,2,239.0,1,1125,2,0
1469,62.0,77.0,1,3,Entire home/apt,0,1.0,2,94.0,1,1125,2,0
1470,56.0,100.0,1,2,Shared room,1,1.0,2,55.0,1,1125,1,0
1471,33.0,100.0,1,3,Entire home/apt,0,1.0,1,94.0,1,1125,0,0
1472,100.0,100.0,2,8,Entire home/apt,2,2.5,4,275.0,7,1125,4,0
1473,100.0,94.0,2,7,Entire home/apt,2,2.0,3,100.0,1,1125,1,0
1474,100.0,100.0,1,4,Entire home/apt,1,1.0,2,160.0,2,1125,12,0
1475,90.0,100.0,2,1,Private room,1,1.5,1,75.0,2,1125,7,0
1476,100.0,100.0,2,2,Private room,1,2.0,1,85.0,10,365,46,0
1477,100.0,89.0,1,1,Private room,1,1.0,1,75.0,1,1125,56,0
1478,90.0,93.0,3,4,Entire home/apt,2,2.0,2,250.0,2,4,0,0
1479,90.0,100.0,2,1,Private room,1,1.5,1,70.0,1,1125,0,0
1480,100.0,81.0,1,4,Entire home/apt,2,2.0,2,228.0,1,1125,10,0
1481,81.0,94.0,4,4,Private room,1,1.0,2,69.0,1,1125,38,0
1482,96.0,84.0,1,1,Private room,1,1.0,1,65.0,1,1125,5,0
1483,92.0,90.0,1,2,Entire home/apt,0,1.0,1,130.0,2,10,35,0
1484,90.0,75.0,1,2,Private room,1,1.0,1,69.0,3,1125,6,0
1485,95.0,100.0,1,3,Entire home/apt,1,1.0,1,102.0,1,1125,1,0
1486,87.4,86.6,1,2,Entire home/apt,0,1.0,1,99.0,3,29,16,0
1487,83.0,88.8,2,4,Private room,1,1.0,1,88.0,1,1125,0,0
1488,90.0,100.0,1,2,Entire home/apt,1,1.0,1,80.0,5,120,7,0
1489,92.0,99.0,23,2,Private room,1,1.0,1,89.0,1,1125,5,0
1490,96.0,100.0,1,4,Entire home/apt,1,1.0,1,90.0,1,1125,1,0
1491,100.0,100.0,2,1,Private room,1,1.0,1,55.0,1,1125,29,0
1492,95.0,100.0,1,3,Entire home/apt,0,1.0,1,70.0,3,150,27,0
1493,100.0,100.0,2,2,Private room,1,1.5,1,75.0,1,1125,7,0
1494,91.0,91.0,1,3,Entire home/apt,1,1.0,2,60.0,2,1125,0,0
1495,100.0,100.0,2,2,Private room,1,1.0,1,75.0,2,6,4,0
1496,100.0,90.0,1,4,Entire home/apt,1,1.0,1,300.0,1,4,0,0
1497,90.0,86.0,1,1,Shared room,1,1.0,1,60.0,1,1125,5,0
1498,92.0,99.0,23,4,Private room,1,1.0,2,150.0,1,1125,1,0
1499,95.0,90.0,2,8,Entire home/apt,2,1.0,3,125.0,4,1125,0,0
1500,91.0,55.0,1,2,Entire home/apt,1,1.0,2,50.0,1,1125,4,0
1501,81.0,100.0,2,9,Entire home/apt,2,1.0,4,150.0,2,365,119,0
1503,60.0,100.0,1,4,Shared room,1,1.5,2,45.0,1,1125,8,0
1504,100.0,86.2,1,2,Private room,1,1.0,1,89.0,3,10,0,0
1505,100.0,95.0,1,2,Private room,1,1.0,1,75.0,2,4,1,0
1506,100.0,100.0,2,2,Private room,1,1.0,1,65.0,1,1125,5,0
1507,100.0,100.0,2,2,Private room,1,1.0,1,55.0,1,15,63,0
1508,100.0,100.0,2,4,Private room,1,1.0,1,67.0,1,1125,11,0
1510,100.0,100.0,2,6,Private room,1,1.0,1,129.0,1,1125,0,0
1511,100.0,100.0,2,2,Private room,1,1.0,1,55.0,2,150,19,0
1512,92.0,99.0,23,2,Private room,1,1.0,1,89.0,1,1125,4,0
1513,76.0,95.0,3,2,Private room,1,1.0,2,75.0,2,1125,10,0
1514,70.0,86.0,1,5,Entire home/apt,3,2.5,3,150.0,1,1125,3,0
1515,100.0,96.6,1,2,Private room,1,1.0,1,500.0,1,1125,0,0
1516,95.0,80.0,1,3,Entire home/apt,1,1.0,1,400.0,1,1125,0,0
1517,100.0,100.0,1,4,Entire home/apt,1,1.0,1,150.0,1,1125,0,0
1518,100.0,100.0,2,3,Private room,1,1.0,1,67.0,1,1125,55,0
1519,83.0,80.0,2,10,Entire home/apt,4,4.0,3,400.0,1,1125,0,0
1520,93.0,90.0,1,6,Entire home/apt,2,1.0,3,299.0,3,4,0,0
1521,90.0,100.0,1,2,Private room,1,1.0,1,42.0,4,1125,15,0
1523,92.0,99.0,23,2,Private room,1,1.0,2,89.0,1,1125,1,0
1524,92.0,99.0,23,4,Private room,1,1.0,2,150.0,1,1125,5,0
1525,100.0,100.0,1,2,Private room,1,1.0,1,42.0,1,1125,17,0
1526,76.0,95.0,3,2,Private room,1,1.0,1,85.0,2,30,15,0
1527,100.0,100.0,2,2,Private room,1,1.0,1,300.0,3,1125,0,0
1528,90.0,43.0,1,2,Entire home/apt,0,1.0,1,100.0,3,1125,14,0
1529,69.0,100.0,2,6,Entire home/apt,1,1.0,3,80.0,1,330,90,0
1530,100.0,100.0,1,2,Entire home/apt,1,1.0,1,125.0,2,1125,9,0
1531,100.0,100.0,1,2,Private room,1,1.0,1,115.0,2,25,31,0
1532,100.0,0.0,1,2,Entire home/apt,1,1.0,1,84.0,2,25,8,0
1533,100.0,100.0,1,4,Entire home/apt,1,1.0,1,110.0,1,1125,9,0
1534,93.4,97.2,1,2,Private room,1,1.0,1,75.0,2,1125,41,0
1535,70.0,67.0,1,2,Private room,1,1.5,1,40.0,1,1125,1,0
1536,88.2,93.8,1,3,Entire home/apt,1,1.0,1,88.0,1,1125,0,0
1537,100.0,80.0,1,2,Private room,1,1.0,1,50.0,1,1125,4,0
1538,68.0,91.0,5,4,Entire home/apt,2,2.5,2,120.0,1,1125,20,0
1539,100.0,100.0,1,4,Entire home/apt,2,1.0,2,185.0,2,1125,7,0
1540,67.0,100.0,1,2,Entire home/apt,1,1.0,1,150.0,1,1125,7,0
1541,50.0,93.4,1,2,Private room,1,1.0,1,57.0,1,1125,1,0
1542,100.0,100.0,2,4,Entire home/apt,2,1.0,2,94.0,3,1125,0,0
1543,70.0,50.0,1,3,Entire home/apt,1,1.0,1,100.0,1,4,9,0
1544,100.0,100.0,1,3,Entire home/apt,1,1.0,1,89.0,1,1125,3,0
1545,76.4,72.2,1,2,Private room,1,1.0,1,80.0,1,1125,0,0
1546,99.0,89.0,25,4,Entire home/apt,0,1.0,1,85.0,3,1125,0,0
1547,70.0,25.0,1,3,Entire home/apt,1,1.0,1,90.0,2,31,1,0
1548,100.0,100.0,2,2,Private room,1,1.5,1,72.0,2,30,17,0
1549,100.0,100.0,1,2,Private room,1,1.0,1,65.0,7,1125,0,0
1550,27.0,88.0,2,1,Private room,1,1.0,1,65.0,7,1125,6,0
1551,100.0,89.0,1,4,Entire home/apt,1,1.0,1,97.0,2,1125,130,0
1552,68.0,91.0,5,2,Private room,1,2.0,2,55.0,1,1125,6,0
1553,88.2,85.2,1,2,Entire home/apt,0,1.0,1,90.0,1,1125,0,0
1554,85.0,79.0,19,1,Private room,1,3.0,1,45.0,4,365,1,0
1555,71.2,68.4,1,2,Entire home/apt,1,1.0,1,120.0,2,1125,0,0
1556,100.0,100.0,1,4,Entire home/apt,1,1.0,2,99.0,2,30,25,0
1557,86.2,82.0,1,1,Private room,1,1.0,1,100.0,1,5,1,0
1558,100.0,69.0,2,6,Entire home/apt,2,1.0,2,150.0,2,35,15,0
1559,85.0,79.0,19,1,Private room,1,2.5,1,32.0,4,365,1,0
1560,100.0,100.0,2,5,Entire home/apt,4,3.5,3,140.0,2,30,21,0
1561,68.0,91.0,5,2,Private room,1,1.5,1,59.0,1,1125,57,0
1562,100.0,100.0,1,2,Private room,1,1.0,1,63.0,1,7,10,0
1563,87.0,100.0,2,2,Private room,1,1.5,1,85.0,1,30,49,0
1565,100.0,95.0,3,16,Entire home/apt,5,3.5,5,299.0,3,365,8,0
1566,58.0,51.0,480,10,Entire home/apt,5,2.0,5,520.0,3,730,6,0
1567,100.0,100.0,4,4,Private room,1,2.5,1,72.0,2,28,45,0
1568,90.0,100.0,1,6,Entire home/apt,3,2.5,3,200.0,2,1125,10,0
1569,100.0,100.0,2,3,Private room,1,1.5,2,64.0,3,1125,2,0
1570,100.0,67.8,1,2,Private room,1,1.0,1,55.0,1,10,0,0
1571,100.0,96.0,4,2,Private room,1,1.0,1,70.0,1,1125,23,0
1572,100.0,100.0,1,4,Entire home/apt,1,1.0,1,85.0,2,1125,2,0
1573,90.0,67.0,1,3,Entire home/apt,1,1.0,1,120.0,4,50,16,0
1574,87.6,100.0,1,2,Private room,1,1.5,1,75.0,2,1125,0,0
1575,100.0,67.0,1,6,Entire home/apt,3,1.5,3,150.0,2,1125,5,0
1576,95.0,93.4,1,3,Entire home/apt,1,1.0,1,275.0,1,15,9,0
1577,100.0,100.0,2,6,Entire home/apt,4,3.5,3,215.0,2,1125,1,0
1578,27.0,88.0,2,2,Private room,1,1.0,1,85.0,2,1125,6,0
1579,100.0,80.0,1,2,Private room,1,1.0,1,90.0,1,1125,11,0
1580,100.0,91.0,1,2,Entire home/apt,1,1.0,1,60.0,2,1125,10,0
1581,88.0,100.0,1,3,Entire home/apt,1,1.0,1,99.0,1,1125,0,0
1582,100.0,92.0,1,4,Entire home/apt,1,1.0,1,89.0,1,1125,54,0
1583,33.0,64.2,2,6,Entire home/apt,3,3.5,3,395.0,3,1125,3,0
1584,100.0,77.0,1,2,Private room,1,1.5,1,78.0,1,1125,10,0
1585,100.0,60.0,3,6,Entire home/apt,2,2.5,2,180.0,2,1125,0,0
1586,92.0,88.0,2,2,Private room,1,1.5,1,200.0,1,1125,2,0
1587,100.0,100.0,2,4,Entire home/apt,2,1.5,2,145.0,4,11,0,0
1588,100.0,100.0,4,6,Private room,1,2.5,2,134.0,2,30,7,0
1589,100.0,78.0,6,2,Private room,1,1.0,1,75.0,2,1125,34,0
1590,100.0,100.0,1,3,Entire home/apt,2,1.0,2,100.0,2,10,21,0
1591,100.0,100.0,1,2,Entire home/apt,1,1.0,1,95.0,2,1125,5,0
1592,100.0,100.0,4,2,Private room,1,2.5,1,67.0,2,31,32,0
1593,100.0,90.0,2,11,Entire home/apt,3,3.0,6,260.0,1,365,84,0
1594,100.0,95.0,2,2,Private room,1,1.0,1,75.0,2,1125,75,0
1595,100.0,75.0,1,2,Private room,1,1.0,1,60.0,1,30,2,0
1596,90.0,89.0,1,3,Private room,1,1.0,1,65.0,4,1125,3,0
1597,78.0,100.0,2,4,Entire home/apt,1,1.0,2,89.0,2,1125,18,0
